Datetime,Power,Ta,Ir,Tp
1/1/2020 0:00,0,36,0,23.86667
1/1/2020 0:15,0,36,0,23.34667
1/1/2020 0:30,0,36,0,22.7
1/1/2020 0:45,0.8,36,0,22.19333
1/1/2020 1:00,0,36,0,22
1/1/2020 1:15,0,36,0,22.13333
1/1/2020 1:30,0,36,0,22.5
1/1/2020 1:45,0,36,0,22.54667
1/1/2020 2:00,0,36,0,22.34
1/1/2020 2:15,0,36,0,22.03333
1/1/2020 2:30,0,36,0,21.67333
1/1/2020 2:45,0,36,0,21.32
1/1/2020 3:00,0,36,0,21.18667
1/1/2020 3:15,0,35,0,20.84
1/1/2020 3:30,0,36,0,20.48
1/1/2020 3:45,0,35,0,20.17333
1/1/2020 4:00,0,35,0,19.92667
1/1/2020 4:15,0,35,0,19.83333
1/1/2020 4:30,0,35,0,20.02667
1/1/2020 4:45,0,35,0,20.06667
1/1/2020 5:00,0,34,0,19.81333
1/1/2020 5:15,0,34,0,19.57333
1/1/2020 5:30,0,35,0,19.68
1/1/2020 5:45,0,34,0,19.8
1/1/2020 6:00,0,34,0,19.8
1/1/2020 6:15,0,34,0,19.76
1/1/2020 6:30,0,35,0.4682303,19.77333
1/1/2020 6:45,7.2,35,12.23252,20.01333
1/1/2020 7:00,26.4,34,44.83305,20.49333
1/1/2020 7:15,43.6,35,77.08241,21.36667
1/1/2020 7:30,60.8,35,103.8301,22.44667
1/1/2020 7:45,86.4,35,143.893,24.70667
1/1/2020 8:00,123.2,35,196.6567,27.19333
1/1/2020 8:15,169.2,35,258.9899,29.66667
1/1/2020 8:30,204.8,35,306.8664,32.12667
1/1/2020 8:45,235.6,36,343.6518,34.55333
1/1/2020 9:00,271.2,36,390.3578,36.50667
1/1/2020 9:15,298.4,37,425.3287,38.71333
1/1/2020 9:30,349.6,37,493.1928,40.61333
1/1/2020 9:45,380.8,38,533.6069,42.13334
1/1/2020 10:00,412,38,580.3422,44.34667
1/1/2020 10:15,426,39,591.3749,45.86666
1/1/2020 10:30,464.4,40,655.5225,47.58
1/1/2020 10:45,480,40,677.3536,48.76
1/1/2020 11:00,496.8,41,704.3354,49.29333
1/1/2020 11:15,570,41,811.4724,51.00667
1/1/2020 11:30,538.4,42,784.3735,52.8
1/1/2020 11:45,499.2,43,721.7479,53.60667
1/1/2020 12:00,374.8,43,535.3922,51.95333
1/1/2020 12:15,344.4,43,472.5907,49.42
1/1/2020 12:30,334.8,43,455.2954,47.21333
1/1/2020 12:45,353.2,43,483.9745,46.28
1/1/2020 13:00,397.6,43,539.9866,46.99333
1/1/2020 13:15,347.6,43,490.8224,47.70667
1/1/2020 13:30,290.4,43,392.377,46.15333
1/1/2020 13:45,311.2,43,415.7886,44.9
1/1/2020 14:00,322.8,43,451.4033,45.25333
1/1/2020 14:15,259.6,43,364.5466,45.09333
1/1/2020 14:30,246,43,340.7545,43.70667
1/1/2020 14:45,221.6,43,305.5496,42.35333
1/1/2020 15:00,214.8,43,292.7025,41.45333
1/1/2020 15:15,207.2,42,285.6205,40.76
1/1/2020 15:30,169.6,42,235.6954,39.73333
1/1/2020 15:45,142,42,196.0129,38.30667
1/1/2020 16:00,120.4,42,167.3338,37.26667
1/1/2020 16:15,99.2,42,138.8888,36.27333
1/1/2020 16:30,76,42,108.0149,35.13334
1/1/2020 16:45,56,42,80.09665,33.70667
1/1/2020 17:00,41.2,41,58.73364,32.28
1/1/2020 17:15,24.8,41,37.37063,30.97333
1/1/2020 17:30,11.6,41,18.55363,29.57333
1/1/2020 17:45,1.6,41,2.780118,27.97333
1/1/2020 18:00,0,40,0,26.3
1/1/2020 18:15,0,40,0,24.94667
1/1/2020 18:30,0,39,0,23.94667
1/1/2020 18:45,0,39,0,23.96667
1/1/2020 19:00,0,38,0,24.50667
1/1/2020 19:15,0,38,0,24.78667
1/1/2020 19:30,0,38,0,24.93333
1/1/2020 19:45,0,37,0,24.94667
1/1/2020 20:00,0,37,0,24.72
1/1/2020 20:15,0,37,0,24.41333
1/1/2020 20:30,0,37,0,24.25333
1/1/2020 20:45,0,37,0,24.19333
1/1/2020 21:00,0,36,0,24.09333
1/1/2020 21:15,0,36,0,24
1/1/2020 21:30,0,36,0,24.10667
1/1/2020 21:45,0,37,0,24.09333
1/1/2020 22:00,0,36,0,24.08667
1/1/2020 22:15,0,36,0,24.37333
1/1/2020 22:30,0,36,0,24.59333
1/1/2020 22:45,0,36,0,24.61333
1/1/2020 23:00,0,36,0,24.5
1/1/2020 23:15,0,36,0,24.4
1/1/2020 23:30,0,36,0,24.1
1/1/2020 23:45,0,36,0,23.75333
1/2/2020 0:00,0,36,0,23.56667
1/2/2020 0:15,0,36,0,23.53333
1/2/2020 0:30,0,35,0,23.79333
1/2/2020 0:45,0,35,0,24.01333
1/2/2020 1:00,0,35,0,24.1
1/2/2020 1:15,0,36,0,24.16667
1/2/2020 1:30,0,35,0,24.16667
1/2/2020 1:45,0,35,0,23.98667
1/2/2020 2:00,0,35,0,23.76667
1/2/2020 2:15,0,35,0,23.61333
1/2/2020 2:30,0,35,0,23.54
1/2/2020 2:45,0,34,0,23.28
1/2/2020 3:00,0,34,0,22.82667
1/2/2020 3:15,0,34,0,22.67333
1/2/2020 3:30,0,34,0,22.62
1/2/2020 3:45,0,35,0,22.35333
1/2/2020 4:00,0,35,0,21.95333
1/2/2020 4:15,0,34,0,21.56667
1/2/2020 4:30,0,35,0,21.20667
1/2/2020 4:45,0,34,0,21
1/2/2020 5:00,0,34,0,20.84
1/2/2020 5:15,0,34,0,20.52
1/2/2020 5:30,0,34,0,20.14667
1/2/2020 5:45,0,34,0,20.42667
1/2/2020 6:00,0,34,0,20.86
1/2/2020 6:15,0,33,0,21.2
1/2/2020 6:30,0,34,0.7608743,21.52
1/2/2020 6:45,6.4,34,10.12548,21.72
1/2/2020 7:00,18.8,33,35.90741,22.09333
1/2/2020 7:15,34.8,34,66.86914,22.74
1/2/2020 7:30,64.4,34,111.4973,23.78667
1/2/2020 7:45,100.4,34,164.4951,25.38
1/2/2020 8:00,131.2,34,209.8842,27.22667
1/2/2020 8:15,171.2,34,266.5401,29.35333
1/2/2020 8:30,208.4,35,315.0312,31.74
1/2/2020 8:45,243.2,35,356.0599,33.67333
1/2/2020 9:00,280,36,402.4732,35.58
1/2/2020 9:15,300,36,432.5277,37.77333
1/2/2020 9:30,336,36,479.9361,40.19333
1/2/2020 9:45,352,37,492.11,42.21333
1/2/2020 10:00,400,37,563.72,43.72
1/2/2020 10:15,436,38,612.7964,45.85333
1/2/2020 10:30,464,39,656.5173,47.66667
1/2/2020 10:45,488,39,692.6589,49.98667
1/2/2020 11:00,500,40,703.516,51.64667
1/2/2020 11:15,512,41,725.201,52.42
1/2/2020 11:30,404,43,566.7635,51.56667
1/2/2020 11:45,564,42,786.3928,51.54
1/2/2020 12:00,524,42,747.5882,54.36666
1/2/2020 12:15,528,43,751.8024,54.54
1/2/2020 12:30,524,43,737.5212,55.15333
1/2/2020 12:45,544,44,778.9011,56.61333
1/2/2020 13:00,504,44,729.3857,57.08667
1/2/2020 13:15,516,45,722.7428,55.85333
1/2/2020 13:30,492,45,713.8755,56.54
1/2/2020 13:45,472,45,679.5777,56.56
1/2/2020 14:00,436,45,643.0266,55.53333
1/2/2020 14:15,372,46,541.8888,54.04
1/2/2020 14:30,380,45,559.3596,51.93333
1/2/2020 14:45,348,46,522.5157,51.06
1/2/2020 15:00,316,45,476.7755,50.26
1/2/2020 15:15,256,45,377.0132,48.76667
1/2/2020 15:30,292,45,449.6181,48.10667
1/2/2020 15:45,208,45,318.1332,46.74
1/2/2020 16:00,192,45,300.0478,44.23333
1/2/2020 16:15,168,45,260.6579,42.92
1/2/2020 16:30,124,45,206.6359,41.30667
1/2/2020 16:45,72,44,104.8836,38.44
1/2/2020 17:00,64,44,93.7046,35.79333
1/2/2020 17:15,36,43,70.02969,33.36666
1/2/2020 17:30,28,43,44.51114,31.38
1/2/2020 17:45,8,42,12.87633,29.96
1/2/2020 18:00,0,40,0.2633795,28.37333
1/2/2020 18:15,0,41,0,27.08
1/2/2020 18:30,0,40,0,26.31333
1/2/2020 18:45,0,40,0,25.96667
1/2/2020 19:00,0,40,0,25.59333
1/2/2020 19:15,0,39,0,25.76667
1/2/2020 19:30,0,39,0,26
1/2/2020 19:45,0,38,0,25.86667
1/2/2020 20:00,0,38,0,25.44
1/2/2020 20:15,0,38,0,25.03333
1/2/2020 20:30,0,37,0,24.56667
1/2/2020 20:45,0,37,0,24.16
1/2/2020 21:00,0,37,0,24.14
1/2/2020 21:15,0,37,0,24.1
1/2/2020 21:30,0,36,0,24.42
1/2/2020 21:45,0,36,0,24.37333
1/2/2020 22:00,0,36,0,23.87333
1/2/2020 22:15,0,36,0,23.21333
1/2/2020 22:30,0,36,0,22.09333
1/2/2020 22:45,0,36,0,21.26
1/2/2020 23:00,0,36,0,20.82
1/2/2020 23:15,0,36,0,20.56667
1/2/2020 23:30,0,35,0,20.56
1/2/2020 23:45,0,36,0,20.46
1/3/2020 0:00,0,37,0,20.61333
1/3/2020 0:15,0,36,0,20.92
1/3/2020 0:30,0,35,0,21.04667
1/3/2020 0:45,0,35,0,21.1
1/3/2020 1:00,0,35,0,21.16
1/3/2020 1:15,0,35,0,21.06
1/3/2020 1:30,0,35,0,21.34667
1/3/2020 1:45,0,35,0,21.18667
1/3/2020 2:00,0,35,0,20.75333
1/3/2020 2:15,0,35,0,20.17333
1/3/2020 2:30,0,34,0,19.78667
1/3/2020 2:45,0,34,0,19.52667
1/3/2020 3:00,0,34,0,19.42
1/3/2020 3:15,0,34,0,19.55333
1/3/2020 3:30,0,34,0,19.84667
1/3/2020 3:45,0,34,0,20.2
1/3/2020 4:00,0,34,0,20.38
1/3/2020 4:15,0,34,0,19.99333
1/3/2020 4:30,0,34,0,19.52667
1/3/2020 4:45,0,34,0,19.2
1/3/2020 5:00,0,33,0,18.59333
1/3/2020 5:15,0,33,0,18.00667
1/3/2020 5:30,0,33,0,17.56667
1/3/2020 5:45,0,33,0,17.22
1/3/2020 6:00,0,33,0,17.36
1/3/2020 6:15,0,33,0,17.6
1/3/2020 6:30,0,33,0.2048508,17.53333
1/3/2020 6:45,5.6,33,8.954905,18.11333
1/3/2020 7:00,21.2,33,30.93246,19.76667
1/3/2020 7:15,50,32,71.37585,20.84667
1/3/2020 7:30,68.8,33,100.055,21.48
1/3/2020 7:45,92.8,33,133.6212,22.19333
1/3/2020 8:00,129.6,33,189.5455,23.67333
1/3/2020 8:15,161.6,33,240.4948,26.52
1/3/2020 8:30,184.4,34,272.0125,29.24
1/3/2020 8:45,229.2,34,329.2537,31.78667
1/3/2020 9:00,260,35,371.8919,34.26667
1/3/2020 9:15,284,35,407.9164,37.28667
1/3/2020 9:30,328,36,460.6801,39.62
1/3/2020 9:45,368,36,524.096,43.04
1/3/2020 10:00,384,37,547.7709,44.85333
1/3/2020 10:15,404,37,570.802,46.34
1/3/2020 10:30,428,39,605.0999,48.23333
1/3/2020 10:45,460,39,655.8736,50.73333
1/3/2020 11:00,464,40,672.8176,54.02667
1/3/2020 11:15,484,44,689.1472,56.37333
1/3/2020 11:30,504,42,728.7419,57.82667
1/3/2020 11:45,508,43,732.1074,58.52667
1/3/2020 12:00,508,43,734.3022,59.21333
1/3/2020 12:15,512,44,742.8181,59.23333
1/3/2020 12:30,512,44,743.2864,59.46667
1/3/2020 12:45,484,45,692.4248,57.89333
1/3/2020 13:00,500,45,714.139,56.74667
1/3/2020 13:15,452,45,652.0986,56.52
1/3/2020 13:30,492,45,713.6123,57.41333
1/3/2020 13:45,448,45,647.1528,57.7
1/3/2020 14:00,416,46,622.0732,57.04
1/3/2020 14:15,372,46,529.071,54.15333
1/3/2020 14:30,424,46,630.0038,53.86
1/3/2020 14:45,288,46,439.756,53.84667
1/3/2020 15:00,344,46,506.5081,50.81333
1/3/2020 15:15,304,46,473.7027,50.78
1/3/2020 15:30,256,46,395.1863,49.94
1/3/2020 15:45,252,46,398.4348,48.42
1/3/2020 16:00,192,46,317.9869,47
1/3/2020 16:15,132,46,215.064,43.78
1/3/2020 16:30,144,46,253.6345,41.54667
1/3/2020 16:45,96,45,174.4158,39.80667
1/3/2020 17:00,68,45,137.7768,37.81333
1/3/2020 17:15,40,44,88.90523,35.8
1/3/2020 17:30,20,44,46.12069,33.2
1/3/2020 17:45,8,43,14.77852,30.92
1/3/2020 18:00,0,42,1.551013,29.1
1/3/2020 18:15,0,42,0,27.61333
1/3/2020 18:30,0,42,0,26.43333
1/3/2020 18:45,0,41,0,25.46667
1/3/2020 19:00,0,40,0,24.48
1/3/2020 19:15,0,40,0,23.64
1/3/2020 19:30,0,39,0,23.13333
1/3/2020 19:45,0,39,0,22.75333
1/3/2020 20:00,0,38,0,22.37333
1/3/2020 20:15,0,38,0,22.01333
1/3/2020 20:30,0,38,0,22.19333
1/3/2020 20:45,0,37,0,22.92667
1/3/2020 21:00,0,37,0,23.44667
1/3/2020 21:15,0,37,0,23.56667
1/3/2020 21:30,0,37,0,23.5
1/3/2020 21:45,0,37,0,23.41333
1/3/2020 22:00,0,37,0,23.30667
1/3/2020 22:15,0,36,0,23.3
1/3/2020 22:30,0,37,0,23.2
1/3/2020 22:45,0,36,0,23.16667
1/3/2020 23:00,0,36,0,22.73333
1/3/2020 23:15,0,36,0,21.83333
1/3/2020 23:30,0,35,0,21.01333
1/3/2020 23:45,0,35,0,20.29333
1/4/2020 0:00,0,35,0,19.83333
1/4/2020 0:15,0,35,0,19.56
1/4/2020 0:30,0,35,0,19.52667
1/4/2020 0:45,0,35,0,19.83333
1/4/2020 1:00,0,35,0,19.68667
1/4/2020 1:15,0,35,0,19.69333
1/4/2020 1:30,0,35,0,19.66667
1/4/2020 1:45,0,35,0,19.46
1/4/2020 2:00,0,35,0,19.31333
1/4/2020 2:15,0,35,0,19.14667
1/4/2020 2:30,0,35,0,19.16667
1/4/2020 2:45,0,34,0,18.88
1/4/2020 3:00,0,34,0,18.84667
1/4/2020 3:15,0,34,0,19.46667
1/4/2020 3:30,0,34,0,20.02667
1/4/2020 3:45,0,34,0,20.20667
1/4/2020 4:00,0,34,0,20.3
1/4/2020 4:15,0,34,0,20.18
1/4/2020 4:30,0,34,0,19.73333
1/4/2020 4:45,0,34,0,19.45333
1/4/2020 5:00,0,34,0,19.26
1/4/2020 5:15,0,34,0,19.48
1/4/2020 5:30,0,34,0,19.88
1/4/2020 5:45,0,34,0,19.75333
1/4/2020 6:00,0,34,0,19.27333
1/4/2020 6:15,0,34,0,19.34667
1/4/2020 6:30,0,34,0.2048508,19.18
1/4/2020 6:45,6.4,33,8.867111,19.3
1/4/2020 7:00,20.8,33,33.65405,19.28
1/4/2020 7:15,39.2,33,63.97197,19.51333
1/4/2020 7:30,69.6,33,104.152,20.52667
1/4/2020 7:45,104,33,148.4875,22.33333
1/4/2020 8:00,138.4,34,198.12,24.09333
1/4/2020 8:15,170,34,252.5225,25.41333
1/4/2020 8:30,203.2,34,301.3354,28.75333
1/4/2020 8:45,236,35,344.7345,32.58667
1/4/2020 9:00,277.2,36,399.02,35.89333
1/4/2020 9:15,310.4,36,444.7895,38.85333
1/4/2020 9:30,344.4,37,492.2856,41.92
1/4/2020 9:45,370.4,38,529.5684,44.7
1/4/2020 10:00,401.2,38,575.1332,46.70667
1/4/2020 10:15,423.2,39,607.4703,48.74667
1/4/2020 10:30,445.6,40,634.9788,50.19333
1/4/2020 10:45,464,41,664.4481,51.86666
1/4/2020 11:00,480.4,42,690.5519,53.51333
1/4/2020 11:15,492,42,706.1497,54.16
1/4/2020 11:30,498,43,719.4067,55.25333
1/4/2020 11:45,514.4,43,718.8799,56.06
1/4/2020 12:00,514,44,736.2338,57.49333
1/4/2020 12:15,520.8,44,750.1342,58.57333
1/4/2020 12:30,519.6,45,743.9594,59.21333
1/4/2020 12:45,514.4,45,740.1259,59.45333
1/4/2020 13:00,513.6,45,735.4142,58.1
1/4/2020 13:15,500.8,45,721.0746,57.42667
1/4/2020 13:30,478.8,46,689.9081,57.32
1/4/2020 13:45,460.4,46,658.4489,57.47333
1/4/2020 14:00,436,46,629.7112,57.56667
1/4/2020 14:15,421.6,46,612.5331,56.80667
1/4/2020 14:30,401.6,47,591.6968,56.17333
1/4/2020 14:45,356.8,46,537.9673,54.36666
1/4/2020 15:00,337.6,46,507.3861,52.45333
1/4/2020 15:15,292.8,46,455.4125,51.28
1/4/2020 15:30,268.8,47,420.9683,49.86666
1/4/2020 15:45,229.6,46,370.2238,48.37333
1/4/2020 16:00,202.8,47,332.5312,45.88667
1/4/2020 16:15,167.6,46,287.23,43.98
1/4/2020 16:30,128.4,46,235.9881,42.39333
1/4/2020 16:45,90,46,181.1173,40.77333
1/4/2020 17:00,61.6,46,139.6497,38.36
1/4/2020 17:15,34,45,91.33417,35.50667
1/4/2020 17:30,17.2,45,44.95011,32.79333
1/4/2020 17:45,6,44,12.84707,30.6
1/4/2020 18:00,0,43,0.2926439,28.74667
1/4/2020 18:15,0,42,0,27.16
1/4/2020 18:30,0,41,0,25.84
1/4/2020 18:45,0,41,0,24.72667
1/4/2020 19:00,0,40,0,23.68667
1/4/2020 19:15,0,40,0,22.98667
1/4/2020 19:30,0,39,0,22.52667
1/4/2020 19:45,0,38,0,22.24
1/4/2020 20:00,0,38,0,22.25333
1/4/2020 20:15,0,38,0,22.96
1/4/2020 20:30,0,38,0,23.02667
1/4/2020 20:45,0,37,0,22.80667
1/4/2020 21:00,0,37,0,22.36
1/4/2020 21:15,0,37,0,22.14
1/4/2020 21:30,0,37,0,22.31333
1/4/2020 21:45,0,37,0,23.25333
1/4/2020 22:00,0,37,0,23.90667
1/4/2020 22:15,0,36,0,24.12667
1/4/2020 22:30,0,36,0,24.18667
1/4/2020 22:45,0,36,0,24.36
1/4/2020 23:00,0,36,0,23.86667
1/4/2020 23:15,0,37,0,22.92667
1/4/2020 23:30,0,36,0,21.95333
1/4/2020 23:45,0,36,0,21.24667
1/5/2020 0:00,0,36,0,21.15333
1/5/2020 0:15,0,36,0,21.18
1/5/2020 0:30,0,36,0,21.34
1/5/2020 0:45,0,36,0,21.23333
1/5/2020 1:00,0,36,0,20.88
1/5/2020 1:15,0,36,0,20.46667
1/5/2020 1:30,0,35,0,20.4
1/5/2020 1:45,0,36,0,20.14
1/5/2020 2:00,0,36,0,19.75333
1/5/2020 2:15,0,35,0,19.44
1/5/2020 2:30,0,35,0,19.14
1/5/2020 2:45,0,35,0,19.28667
1/5/2020 3:00,0,35,0,19.72667
1/5/2020 3:15,0,35,0,20.04667
1/5/2020 3:30,0,35,0,20.02667
1/5/2020 3:45,0,35,0,20
1/5/2020 4:00,0,35,0,20.03333
1/5/2020 4:15,0,35,0,20.19333
1/5/2020 4:30,0,35,0,20.2
1/5/2020 4:45,0,35,0,20.17333
1/5/2020 5:00,0,35,0,19.74667
1/5/2020 5:15,0,35,0,19.07333
1/5/2020 5:30,0,35,0,19.08667
1/5/2020 5:45,0,34,0,19.22
1/5/2020 6:00,0,34,0,19.41333
1/5/2020 6:15,0,34,0,19.5
1/5/2020 6:30,0,34,0.2341152,19.5
1/5/2020 6:45,6,34,9.364606,19.75333
1/5/2020 7:00,18.4,34,39.0387,20.2
1/5/2020 7:15,37.6,34,76.84829,21.52667
1/5/2020 7:30,64,35,120.1889,23.38667
1/5/2020 7:45,97.2,35,171.1089,25.62
1/5/2020 8:00,134,35,222.8191,28.18667
1/5/2020 8:15,172.8,35,275.0853,30.90667
1/5/2020 8:30,215.2,36,327.9368,33.72667
1/5/2020 8:45,254.4,36,377.0717,36.36666
1/5/2020 9:00,292.8,37,423.4265,38.56667
1/5/2020 9:15,328,37,470.4251,40.68
1/5/2020 9:30,360,38,513.5023,42.48667
1/5/2020 9:45,392,39,553.5653,44.41333
1/5/2020 10:00,418.4,39,589.5312,45.59333
1/5/2020 10:15,444.4,39,623.4779,46.6
1/5/2020 10:30,466.8,40,654.9078,47.83333
1/5/2020 10:45,484,40,679.8119,49.48667
1/5/2020 11:00,501.6,40,705.4475,50.59333
1/5/2020 11:15,507.6,41,718.2067,52.28
1/5/2020 11:30,520,42,736.2336,53.38
1/5/2020 11:45,526.8,42,748.0564,54.43333
1/5/2020 12:00,532.8,43,755.4311,55.39333
1/5/2020 12:15,528.4,43,748.2905,56.48667
1/5/2020 12:30,527.6,44,746.9444,57.66
1/5/2020 12:45,518,44,734.3607,57.72
1/5/2020 13:00,514,45,731.2586,57.99333
1/5/2020 13:15,491.2,45,702.96,57.8
1/5/2020 13:30,478,46,687.3621,56.84667
1/5/2020 13:45,431.2,45,606.1241,55.70667
1/5/2020 14:00,446,46,648.9379,55.01333
1/5/2020 14:15,425.6,46,626.7847,56.4
1/5/2020 14:30,398.4,46,595.706,57.12
1/5/2020 14:45,343.2,46,527.3444,55.96667
1/5/2020 15:00,302.4,46,457.6659,52.31333
1/5/2020 15:15,232.4,46,318.6307,47.92667
1/5/2020 15:30,268,45,418.9198,46.46667
1/5/2020 15:45,227.6,46,368.2046,46.35333
1/5/2020 16:00,189.2,46,310.2026,45.15333
1/5/2020 16:15,152.4,46,259.9556,43.97333
1/5/2020 16:30,117.2,45,207.6016,41.78667
1/5/2020 16:45,87.2,45,164.1147,39.72
1/5/2020 17:00,58.4,45,119.6914,37.43333
1/5/2020 17:15,33.2,45,75.18023,35.09333
1/5/2020 17:30,17.2,44,36.43417,32.45333
1/5/2020 17:45,5.2,44,10.47665,30.30667
1/5/2020 18:00,0,43,0.2633795,28.48
1/5/2020 18:15,0,42,0,26.96667
1/5/2020 18:30,0,42,0,25.82
1/5/2020 18:45,0,41,0,25.08
1/5/2020 19:00,0,40,0,24.54667
1/5/2020 19:15,0,40,0,24.02
1/5/2020 19:30,0,40,0,23.28
1/5/2020 19:45,0,39,0,22.68667
1/5/2020 20:00,0,39,0,22.11333
1/5/2020 20:15,0,38,0,22.62
1/5/2020 20:30,0,38,0,23.54667
1/5/2020 20:45,0,37,0,24.16
1/5/2020 21:00,0,37,0,24.51333
1/5/2020 21:15,0,37,0,24.14667
1/5/2020 21:30,0,37,0,24
1/5/2020 21:45,0,37,0,23.88
1/5/2020 22:00,0,36,0,23.79333
1/5/2020 22:15,0,36,0,23.29333
1/5/2020 22:30,0,36,0,22.34667
1/5/2020 22:45,0,36,0,21.71333
1/5/2020 23:00,0,35,0,21.31333
1/5/2020 23:15,0,36,0,20.89333
1/5/2020 23:30,0,35,0,20.48667
1/5/2020 23:45,0,34,0,19.98667
1/6/2020 0:00,0,35,0,19.48667
1/6/2020 0:15,0,35,0,19.24
1/6/2020 0:30,0,35,0,19.47333
1/6/2020 0:45,0,35,0,19.34667
1/6/2020 1:00,0,35,0,19.01333
1/6/2020 1:15,0,34,0,18.70667
1/6/2020 1:30,0,35,0,18.49333
1/6/2020 1:45,0,34,0,18.3
1/6/2020 2:00,0,34,0,18.14667
1/6/2020 2:15,0,34,0,17.94667
1/6/2020 2:30,0,34,0,17.94667
1/6/2020 2:45,0,34,0,18.20667
1/6/2020 3:00,0,34,0,18.84
1/6/2020 3:15,0,34,0,19.08667
1/6/2020 3:30,0,34,0,19.28667
1/6/2020 3:45,0,33,0,19.26
1/6/2020 4:00,0,34,0,19.22
1/6/2020 4:15,0,34,0,19.15333
1/6/2020 4:30,0,34,0,18.95333
1/6/2020 4:45,0,34,0,18.49333
1/6/2020 5:00,0,33,0,18.04
1/6/2020 5:15,0,33,0,17.71333
1/6/2020 5:30,0,33,0,17.97333
1/6/2020 5:45,0,33,0,18.58667
1/6/2020 6:00,0,33,0,18.78
1/6/2020 6:15,0,33,0,18.31333
1/6/2020 6:30,0,32,0.3804371,17.90667
1/6/2020 6:45,6.4,33,9.189019,17.66
1/6/2020 7:00,20.4,33,34.32713,17.76
1/6/2020 7:15,41.2,33,69.38588,18.28
1/6/2020 7:30,70.8,33,108.7172,19.56
1/6/2020 7:45,107.6,33,154.3404,21.6
1/6/2020 8:00,145.2,33,207.0456,23.74
1/6/2020 8:15,175.6,34,258.6094,25.60667
1/6/2020 8:30,207.2,34,306.7202,28.20667
1/6/2020 8:45,243.2,35,353.6895,31.84
1/6/2020 9:00,284,36,403.2926,36.12667
1/6/2020 9:15,312,36,447.8622,39.68667
1/6/2020 9:30,352,37,494.7438,42.65333
1/6/2020 9:45,380,38,546.1028,45.01333
1/6/2020 10:00,412,39,585.2001,47.20667
1/6/2020 10:15,436,39,629.3892,49.34
1/6/2020 10:30,460,40,666.1161,51.29333
1/6/2020 10:45,484,40,701.8187,52.93333
1/6/2020 11:00,492,42,718.3238,54.49333
1/6/2020 11:15,504,42,735.6483,56.12667
1/6/2020 11:30,512,43,752.6218,57.04
1/6/2020 11:45,520,43,766.1418,57.78667
1/6/2020 12:00,528,44,776.443,58.64667
1/6/2020 12:15,524,45,780.4814,59.56667
1/6/2020 12:30,520,45,769.3608,60.6
1/6/2020 12:45,512,45,761.3423,61.05333
1/6/2020 13:00,500,46,741.7646,60.72
1/6/2020 13:15,476,46,707.2033,59.61333
1/6/2020 13:30,448,46,668.984,59.84
1/6/2020 13:45,420,47,619.2053,57.52667
1/6/2020 14:00,416,46,620.5515,54.36666
1/6/2020 14:15,408,45,608.9921,53.94
1/6/2020 14:30,376,46,572.6165,54.04
1/6/2020 14:45,352,47,536.6212,53.84
1/6/2020 15:00,328,47,502.8208,53.33333
1/6/2020 15:15,292,47,460.2997,51.71333
1/6/2020 15:30,256,47,403.8779,50.18
1/6/2020 15:45,220,47,357.6987,47.98
1/6/2020 16:00,196,46,320.6792,46.76
1/6/2020 16:15,160,46,268.5886,45.06
1/6/2020 16:30,120,46,214.391,42.93333
1/6/2020 16:45,84,46,164.144,40.29333
1/6/2020 17:00,56,46,118.5501,37.78667
1/6/2020 17:15,32,45,74.59494,35.3
1/6/2020 17:30,20,45,35.46844,32.73333
1/6/2020 17:45,4,44,9.949894,30.52667
1/6/2020 18:00,0,43,0.2048508,28.57333
1/6/2020 18:15,0,43,0,27.36667
1/6/2020 18:30,0,42,0,26.68667
1/6/2020 18:45,0,41,0,25.56
1/6/2020 19:00,0,40,0,24.4
1/6/2020 19:15,0,40,0,23.53333
1/6/2020 19:30,0,39,0,22.90667
1/6/2020 19:45,0,39,0,22.36667
1/6/2020 20:00,0,38,0,22.25333
1/6/2020 20:15,0,38,0,22.15333
1/6/2020 20:30,0,38,0,22.52
1/6/2020 20:45,0,38,0,22.91333
1/6/2020 21:00,0,38,0,22.74667
1/6/2020 21:15,0,37,0,22.69333
1/6/2020 21:30,0,37,0,22.85333
1/6/2020 21:45,0,37,0,22.99333
1/6/2020 22:00,0,37,0,22.94667
1/6/2020 22:15,0,37,0,22.41333
1/6/2020 22:30,0,37,0,21.56
1/6/2020 22:45,0,36,0,20.80667
1/6/2020 23:00,0,36,0,20.22667
1/6/2020 23:15,0,35,0,19.92
1/6/2020 23:30,0,36,0,19.66667
1/6/2020 23:45,0,35,0,19.38667
1/7/2020 0:00,0,35,0,19.32667
1/7/2020 0:15,0,35,0,19.66667
1/7/2020 0:30,0,35,0,19.82667
1/7/2020 0:45,0,35,0,19.85333
1/7/2020 1:00,0,35,0,19.70667
1/7/2020 1:15,0,35,0,19.67333
1/7/2020 1:30,0,35,0,19.46
1/7/2020 1:45,0,35,0,19.35333
1/7/2020 2:00,0,35,0,19.11333
1/7/2020 2:15,0,36,0,18.75333
1/7/2020 2:30,0,35,0,18.76667
1/7/2020 2:45,0,35,0,18.9
1/7/2020 3:00,0,35,0,18.70667
1/7/2020 3:15,0,34,0,18.23333
1/7/2020 3:30,0,34,0,17.89333
1/7/2020 3:45,0,34,0,17.80667
1/7/2020 4:00,0,34,0,17.98
1/7/2020 4:15,0,33,0,17.86
1/7/2020 4:30,0,33,0,17.58667
